po_id,supplier_id,product_id,order_date,date_id,quantity_ordered,standard_unit_price,actual_unit_price,order_type,delivery_date,po_status
PO-2024-0693,SUP-002,PRD-010,2024-12-18,2024-12-18,316,130.0,132.06,Regular,2024-12-28,Completed
PO-2024-0694,SUP-008,PRD-010,2024-03-06,2024-03-06,174,130.0,142.45,Regular,2024-04-01,Completed
PO-2024-0695,SUP-013,PRD-014,2024-07-03,2024-07-03,278,60.0,69.26,Emergency,2024-07-15,Completed
PO-2024-0696,SUP-013,PRD-011,2024-12-23,2024-12-23,238,85.0,84.36,Regular,2025-01-04,Pending
PO-2024-0697,SUP-001,PRD-025,2024-09-28,2024-09-28,278,28.0,28.2,Regular,2024-10-07,Completed
PO-2024-0698,SUP-014,PRD-001,2024-10-01,2024-10-01,158,45.0,45.0,Regular,2024-10-08,Completed
PO-2024-0699,SUP-001,PRD-021,2024-03-22,2024-03-22,266,35.0,35.28,Regular,2024-04-01,Completed
PO-2024-0700,SUP-005,PRD-016,2024-12-16,2024-12-16,163,90.0,90.21,Regular,2024-12-24,Completed
PO-2024-0701,SUP-004,PRD-018,2024-09-02,2024-09-02,87,120.0,117.75,Regular,2024-09-12,Pending
PO-2024-0702,SUP-004,PRD-029,2024-01-31,2024-01-31,281,220.0,219.67,Regular,2024-02-08,Completed
PO-2024-0703,SUP-005,PRD-007,2024-02-26,2024-02-26,223,135.0,133.72,Regular,2024-03-06,Completed
PO-2024-0704,SUP-015,PRD-030,2024-02-02,2024-02-02,437,185.0,183.56,Regular,2024-03-01,Completed
PO-2024-0705,SUP-002,PRD-007,2024-04-27,2024-04-27,292,135.0,136.42,Regular,2024-05-09,Completed
PO-2024-0706,SUP-009,PRD-019,2024-10-23,2024-10-23,485,80.0,82.62,Regular,2024-11-03,Pending
PO-2024-0707,SUP-002,PRD-004,2024-02-21,2024-02-21,327,65.0,65.0,Regular,2024-03-02,Pending
PO-2024-0708,SUP-008,PRD-023,2024-09-09,2024-09-09,363,25.0,27.86,Regular,2024-09-19,Completed
PO-2024-0709,SUP-007,PRD-015,2024-08-27,2024-08-27,330,155.0,154.48,Regular,2024-09-01,Completed
PO-2024-0710,SUP-008,PRD-009,2024-01-31,2024-01-31,416,155.0,172.98,Regular,2024-02-29,Completed
PO-2024-0711,SUP-014,PRD-024,2024-06-11,2024-06-11,155,40.0,44.71,Rush,2024-06-16,Completed
PO-2024-0712,SUP-008,PRD-025,2024-12-03,2024-12-03,127,28.0,30.67,Regular,2024-12-29,Completed
PO-2024-0713,SUP-004,PRD-008,2024-02-13,2024-02-13,310,210.0,217.75,Regular,2024-02-22,Completed
PO-2024-0714,SUP-011,PRD-007,2024-08-03,2024-08-03,270,135.0,163.23,Regular,2024-09-05,Completed
PO-2024-0715,SUP-013,PRD-014,2024-11-10,2024-11-10,343,60.0,59.46,Regular,2024-11-25,Completed
PO-2024-0716,SUP-005,PRD-019,2024-10-12,2024-10-12,56,80.0,79.79,Regular,2024-10-16,Completed
PO-2024-0717,SUP-005,PRD-018,2024-01-04,2024-01-04,225,120.0,120.72,Regular,2024-01-10,Completed
PO-2024-0718,SUP-008,PRD-024,2024-11-09,2024-11-09,342,40.0,50.28,Emergency,2024-12-08,Completed
PO-2024-0719,SUP-008,PRD-014,2024-08-09,2024-08-09,399,60.0,66.25,Regular,2024-09-05,Completed
PO-2024-0720,SUP-014,PRD-013,2024-10-26,2024-10-26,450,75.0,74.37,Regular,2024-11-01,Completed
PO-2024-0721,SUP-001,PRD-001,2024-02-17,2024-02-17,321,45.0,45.7,Regular,2024-02-25,Completed
PO-2024-0722,SUP-004,PRD-029,2024-03-10,2024-03-10,406,220.0,245.04,Rush,2024-03-18,Completed
PO-2024-0723,SUP-013,PRD-018,2024-05-21,2024-05-21,281,120.0,119.34,Regular,2024-06-05,Completed
PO-2024-0724,SUP-006,PRD-004,2024-04-13,2024-04-13,293,65.0,77.47,Emergency,2024-04-20,Completed
PO-2024-0725,SUP-015,PRD-017,2024-12-09,2024-12-09,205,105.0,106.18,Regular,2025-01-09,Completed
PO-2024-0726,SUP-008,PRD-022,2024-07-10,2024-07-10,102,30.0,36.54,Rush,2024-08-05,Completed
PO-2024-0727,SUP-012,PRD-006,2024-01-10,2024-01-10,383,110.0,111.64,Regular,2024-01-15,Completed
PO-2024-0728,SUP-006,PRD-030,2024-09-12,2024-09-12,432,185.0,183.41,Regular,2024-09-20,Completed
PO-2024-0729,SUP-015,PRD-023,2024-06-02,2024-06-02,180,25.0,25.5,Regular,2024-07-03,Completed
PO-2024-0730,SUP-010,PRD-015,2024-12-09,2024-12-09,207,155.0,154.92,Regular,2024-12-17,Completed
PO-2024-0731,SUP-015,PRD-018,2024-04-04,2024-04-04,144,120.0,118.92,Regular,2024-05-03,Completed
PO-2024-0732,SUP-007,PRD-018,2024-01-28,2024-01-28,166,120.0,136.16,Rush,2024-02-04,Completed
PO-2024-0733,SUP-002,PRD-014,2024-02-09,2024-02-09,371,60.0,60.0,Regular,2024-02-18,Completed
PO-2024-0734,SUP-007,PRD-002,2024-09-14,2024-09-14,79,120.0,121.26,Regular,2024-09-20,Completed
PO-2024-0735,SUP-013,PRD-012,2024-03-07,2024-03-07,290,55.0,56.24,Regular,2024-03-23,Cancelled
PO-2024-0736,SUP-002,PRD-030,2024-01-24,2024-01-24,86,185.0,190.52,Regular,2024-02-02,Completed
PO-2024-0737,SUP-001,PRD-019,2024-12-08,2024-12-08,351,80.0,89.94,Rush,2024-12-16,Completed
PO-2024-0738,SUP-014,PRD-012,2024-09-02,2024-09-02,396,55.0,54.31,Regular,2024-09-11,Completed
PO-2024-0739,SUP-011,PRD-008,2024-03-06,2024-03-06,87,210.0,255.4,Regular,2024-04-07,Completed
PO-2024-0740,SUP-007,PRD-025,2024-05-25,2024-05-25,430,28.0,28.49,Regular,2024-06-03,Pending
PO-2024-0741,SUP-006,PRD-030,2024-01-01,2024-01-01,166,185.0,184.44,Regular,2024-01-13,Completed
PO-2024-0742,SUP-006,PRD-025,2024-12-14,2024-12-14,295,28.0,28.3,Regular,2024-12-27,Completed
PO-2024-0743,SUP-010,PRD-023,2024-02-15,2024-02-15,350,25.0,25.27,Regular,2024-02-21,Completed
PO-2024-0744,SUP-002,PRD-015,2024-02-27,2024-02-27,195,155.0,186.73,Emergency,2024-03-08,Completed
PO-2024-0745,SUP-008,PRD-021,2024-08-22,2024-08-22,148,35.0,38.15,Regular,2024-09-15,Completed
PO-2024-0746,SUP-003,PRD-017,2024-09-08,2024-09-08,305,105.0,121.56,Regular,2024-09-18,Completed
PO-2024-0747,SUP-007,PRD-026,2024-05-19,2024-05-19,485,38.0,38.64,Regular,2024-05-24,Completed
PO-2024-0748,SUP-011,PRD-015,2024-07-13,2024-07-13,279,155.0,182.41,Regular,2024-08-11,Completed
PO-2024-0749,SUP-007,PRD-005,2024-08-18,2024-08-18,247,180.0,184.3,Regular,2024-08-26,Completed
PO-2024-0750,SUP-007,PRD-026,2024-06-20,2024-06-20,434,38.0,38.0,Regular,2024-06-27,Pending
PO-2024-0751,SUP-006,PRD-009,2024-11-27,2024-11-27,473,155.0,156.58,Regular,2024-12-05,Completed
PO-2024-0752,SUP-014,PRD-017,2024-07-31,2024-07-31,114,105.0,106.07,Regular,2024-08-07,Completed
PO-2024-0753,SUP-012,PRD-004,2024-02-12,2024-02-12,158,65.0,65.93,Regular,2024-02-19,Completed
PO-2024-0754,SUP-007,PRD-008,2024-08-30,2024-08-30,212,210.0,209.16,Regular,2024-09-05,Completed
PO-2024-0755,SUP-015,PRD-016,2024-02-19,2024-02-19,195,90.0,90.0,Regular,2024-02-29,Completed
PO-2024-0756,SUP-012,PRD-004,2024-11-24,2024-11-24,289,65.0,65.69,Regular,2024-12-04,Cancelled
PO-2024-0757,SUP-006,PRD-005,2024-08-05,2024-08-05,403,180.0,182.45,Regular,2024-08-14,Completed
PO-2024-0758,SUP-010,PRD-019,2024-01-29,2024-01-29,171,80.0,94.88,Emergency,2024-02-03,Completed
PO-2024-0759,SUP-007,PRD-002,2024-01-15,2024-01-15,383,120.0,119.82,Regular,2024-01-23,Completed
PO-2024-0760,SUP-009,PRD-013,2024-07-17,2024-07-17,461,75.0,77.42,Regular,2024-08-01,Completed
PO-2024-0761,SUP-006,PRD-009,2024-06-30,2024-06-30,460,155.0,160.61,Regular,2024-07-11,Completed
PO-2024-0762,SUP-012,PRD-030,2024-08-26,2024-08-26,370,185.0,183.78,Regular,2024-09-01,Cancelled
PO-2024-0763,SUP-001,PRD-005,2024-01-28,2024-01-28,279,180.0,180.89,Regular,2024-02-05,Completed
PO-2024-0764,SUP-002,PRD-007,2024-07-31,2024-07-31,467,135.0,135.67,Regular,2024-08-13,Completed
PO-2024-0765,SUP-010,PRD-025,2024-06-03,2024-06-03,184,28.0,28.22,Regular,2024-06-10,Completed
PO-2024-0766,SUP-014,PRD-028,2024-10-10,2024-10-10,400,95.0,96.8,Regular,2024-10-15,Completed
PO-2024-0767,SUP-005,PRD-002,2024-02-18,2024-02-18,278,120.0,122.19,Regular,2024-02-24,Completed
PO-2024-0768,SUP-006,PRD-009,2024-05-17,2024-05-17,155,155.0,158.43,Regular,2024-05-27,Completed
PO-2024-0769,SUP-004,PRD-023,2024-01-13,2024-01-13,174,25.0,25.03,Regular,2024-01-24,Completed
PO-2024-0770,SUP-013,PRD-014,2024-09-05,2024-09-05,363,60.0,61.31,Regular,2024-09-21,Completed
PO-2024-0771,SUP-014,PRD-021,2024-08-27,2024-08-27,151,35.0,36.07,Regular,2024-09-06,Completed
PO-2024-0772,SUP-006,PRD-002,2024-09-02,2024-09-02,109,120.0,124.42,Regular,2024-09-11,Completed
PO-2024-0773,SUP-010,PRD-022,2024-02-29,2024-02-29,166,30.0,30.58,Regular,2024-03-05,Completed
PO-2024-0774,SUP-005,PRD-021,2024-12-15,2024-12-15,344,35.0,35.28,Regular,2024-12-23,Cancelled
PO-2024-0775,SUP-002,PRD-025,2024-01-15,2024-01-15,278,28.0,32.74,Emergency,2024-01-23,Completed
PO-2024-0776,SUP-011,PRD-022,2024-12-25,2024-12-25,79,30.0,35.97,Regular,2025-01-23,Completed
PO-2024-0777,SUP-004,PRD-027,2024-09-25,2024-09-25,327,55.0,55.0,Regular,2024-10-06,Completed
PO-2024-0778,SUP-013,PRD-022,2024-04-16,2024-04-16,397,30.0,30.15,Regular,2024-04-26,Completed
PO-2024-0779,SUP-007,PRD-001,2024-04-23,2024-04-23,101,45.0,46.17,Regular,2024-05-01,Pending
PO-2024-0780,SUP-008,PRD-007,2024-04-05,2024-04-05,59,135.0,146.85,Regular,2024-05-04,Completed
PO-2024-0781,SUP-006,PRD-004,2024-01-20,2024-01-20,142,65.0,65.84,Regular,2024-02-02,Completed
PO-2024-0782,SUP-003,PRD-027,2024-03-15,2024-03-15,245,55.0,63.03,Regular,2024-04-05,Completed
PO-2024-0783,SUP-014,PRD-006,2024-01-22,2024-01-22,439,110.0,109.02,Regular,2024-02-01,Completed
PO-2024-0784,SUP-009,PRD-011,2024-12-13,2024-12-13,388,85.0,83.43,Regular,2024-12-22,Completed
PO-2024-0785,SUP-009,PRD-011,2024-10-21,2024-10-21,381,85.0,83.76,Regular,2024-10-31,Completed
PO-2024-0786,SUP-007,PRD-019,2024-03-07,2024-03-07,295,80.0,89.05,Rush,2024-03-14,Pending
PO-2024-0787,SUP-007,PRD-005,2024-04-26,2024-04-26,426,180.0,181.75,Regular,2024-05-03,Completed
PO-2024-0788,SUP-001,PRD-024,2024-06-15,2024-06-15,154,40.0,40.73,Regular,2024-06-24,Completed
PO-2024-0789,SUP-006,PRD-013,2024-09-14,2024-09-14,97,75.0,77.64,Regular,2024-09-27,Completed
PO-2024-0790,SUP-006,PRD-010,2024-07-01,2024-07-01,424,130.0,130.0,Rush,2024-07-11,Completed
PO-2024-0791,SUP-010,PRD-013,2024-08-13,2024-08-13,74,75.0,76.79,Regular,2024-08-17,Completed
PO-2024-0792,SUP-015,PRD-017,2024-10-30,2024-10-30,330,105.0,104.72,Regular,2024-11-28,Pending
PO-2024-0793,SUP-012,PRD-025,2024-03-11,2024-03-11,141,28.0,28.86,Regular,2024-03-20,Completed
PO-2024-0794,SUP-008,PRD-029,2024-08-08,2024-08-08,136,220.0,236.94,Regular,2024-09-04,Completed
PO-2024-0795,SUP-015,PRD-006,2024-04-01,2024-04-01,193,110.0,110.48,Regular,2024-04-30,Completed
PO-2024-0796,SUP-013,PRD-015,2024-04-03,2024-04-03,234,155.0,153.94,Regular,2024-04-13,Completed
PO-2024-0797,SUP-013,PRD-025,2024-06-02,2024-06-02,344,28.0,28.15,Regular,2024-06-17,Completed
PO-2024-0798,SUP-001,PRD-003,2024-12-28,2024-12-28,185,95.0,95.57,Regular,2025-01-03,Completed
PO-2024-0799,SUP-005,PRD-009,2024-10-28,2024-10-28,459,155.0,158.09,Regular,2024-11-01,Completed
PO-2024-0800,SUP-004,PRD-029,2024-07-05,2024-07-05,221,220.0,224.92,Regular,2024-07-12,Completed
PO-2024-0801,SUP-005,PRD-018,2024-01-20,2024-01-20,402,120.0,119.95,Regular,2024-01-26,Completed
PO-2024-0802,SUP-015,PRD-023,2024-02-24,2024-02-24,147,25.0,24.74,Regular,2024-03-23,Completed
PO-2024-0803,SUP-001,PRD-006,2024-04-02,2024-04-02,241,110.0,110.85,Regular,2024-04-07,Pending
PO-2024-0804,SUP-006,PRD-027,2024-10-04,2024-10-04,222,55.0,55.13,Regular,2024-10-15,Completed
PO-2024-0805,SUP-003,PRD-015,2024-09-27,2024-09-27,376,155.0,181.64,Regular,2024-10-16,Completed
PO-2024-0806,SUP-006,PRD-024,2024-07-26,2024-07-26,332,40.0,40.75,Regular,2024-08-06,Completed
PO-2024-0807,SUP-009,PRD-006,2024-09-19,2024-09-19,147,110.0,108.9,Regular,2024-10-02,Completed
PO-2024-0808,SUP-008,PRD-024,2024-10-24,2024-10-24,427,40.0,43.35,Regular,2024-11-16,Pending
PO-2024-0809,SUP-014,PRD-008,2024-12-20,2024-12-20,148,210.0,214.62,Regular,2024-12-26,Completed
PO-2024-0810,SUP-006,PRD-024,2024-06-14,2024-06-14,424,40.0,41.27,Regular,2024-06-27,Completed
PO-2024-0811,SUP-012,PRD-013,2024-05-02,2024-05-02,251,75.0,75.0,Regular,2024-05-13,Completed
PO-2024-0812,SUP-010,PRD-003,2024-05-31,2024-05-31,367,95.0,96.71,Regular,2024-06-05,Completed
PO-2024-0813,SUP-005,PRD-016,2024-12-04,2024-12-04,480,90.0,89.85,Regular,2024-12-08,Completed
PO-2024-0814,SUP-009,PRD-003,2024-09-07,2024-09-07,270,95.0,106.32,Rush,2024-09-22,Completed
PO-2024-0815,SUP-012,PRD-014,2024-08-18,2024-08-18,313,60.0,61.9,Regular,2024-08-27,Completed
PO-2024-0816,SUP-007,PRD-020,2024-06-30,2024-06-30,252,95.0,95.06,Regular,2024-07-03,Completed
PO-2024-0817,SUP-013,PRD-023,2024-11-26,2024-11-26,221,25.0,24.98,Regular,2024-12-10,Pending
PO-2024-0818,SUP-009,PRD-025,2024-07-31,2024-07-31,67,28.0,28.68,Regular,2024-08-15,Completed
PO-2024-0819,SUP-007,PRD-026,2024-07-23,2024-07-23,279,38.0,44.68,Regular,2024-07-26,Completed
PO-2024-0820,SUP-009,PRD-005,2024-01-10,2024-01-10,98,180.0,185.32,Regular,2024-01-24,Completed
PO-2024-0821,SUP-009,PRD-010,2024-02-13,2024-02-13,486,130.0,130.0,Rush,2024-02-25,Pending
PO-2024-0822,SUP-004,PRD-006,2024-02-29,2024-02-29,197,110.0,109.49,Regular,2024-03-11,Completed
PO-2024-0823,SUP-010,PRD-020,2024-01-09,2024-01-09,174,95.0,94.51,Regular,2024-01-13,Completed
PO-2024-0824,SUP-002,PRD-018,2024-06-17,2024-06-17,97,120.0,117.65,Regular,2024-06-30,Completed
PO-2024-0825,SUP-006,PRD-022,2024-04-28,2024-04-28,217,30.0,30.71,Regular,2024-05-08,Completed
PO-2024-0826,SUP-012,PRD-006,2024-02-21,2024-02-21,198,110.0,113.56,Regular,2024-02-26,Completed
PO-2024-0827,SUP-011,PRD-005,2024-07-13,2024-07-13,471,180.0,214.78,Regular,2024-08-10,Completed
PO-2024-0828,SUP-011,PRD-005,2024-12-23,2024-12-23,271,180.0,219.56,Regular,2025-01-22,Completed
PO-2024-0829,SUP-013,PRD-003,2024-06-03,2024-06-03,134,95.0,97.18,Regular,2024-06-19,Completed
PO-2024-0830,SUP-010,PRD-023,2024-12-28,2024-12-28,367,25.0,25.37,Regular,2025-01-04,Completed
PO-2024-0831,SUP-006,PRD-012,2024-01-19,2024-01-19,473,55.0,54.83,Regular,2024-01-26,Completed
PO-2024-0832,SUP-009,PRD-007,2024-09-02,2024-09-02,80,135.0,134.7,Regular,2024-09-12,Completed
PO-2024-0833,SUP-005,PRD-014,2024-01-13,2024-01-13,281,60.0,60.57,Regular,2024-01-20,Completed
PO-2024-0834,SUP-005,PRD-001,2024-10-27,2024-10-27,415,45.0,44.71,Regular,2024-11-05,Pending
PO-2024-0835,SUP-002,PRD-012,2024-12-13,2024-12-13,145,55.0,57.14,Regular,2024-12-24,Completed
PO-2024-0836,SUP-015,PRD-004,2024-07-01,2024-07-01,372,65.0,65.31,Regular,2024-07-28,Completed
PO-2024-0837,SUP-001,PRD-025,2024-09-06,2024-09-06,278,28.0,28.45,Regular,2024-09-16,Completed
PO-2024-0838,SUP-011,PRD-010,2024-07-18,2024-07-18,230,130.0,158.09,Regular,2024-08-15,Completed
PO-2024-0839,SUP-015,PRD-009,2024-08-11,2024-08-11,409,155.0,187.07,Rush,2024-09-09,Pending
PO-2024-0840,SUP-003,PRD-023,2024-07-06,2024-07-06,68,25.0,32.96,Emergency,2024-07-25,Completed
PO-2024-0841,SUP-005,PRD-006,2024-02-16,2024-02-16,107,110.0,111.34,Regular,2024-02-22,Completed
PO-2024-0842,SUP-015,PRD-003,2024-07-30,2024-07-30,388,95.0,96.15,Regular,2024-08-27,Completed
PO-2024-0843,SUP-001,PRD-024,2024-02-20,2024-02-20,68,40.0,40.45,Regular,2024-03-02,Cancelled
PO-2024-0844,SUP-006,PRD-002,2024-08-04,2024-08-04,71,120.0,121.67,Regular,2024-08-13,Completed
PO-2024-0845,SUP-013,PRD-010,2024-02-27,2024-02-27,171,130.0,130.17,Regular,2024-03-08,Completed
PO-2024-0846,SUP-015,PRD-017,2024-04-05,2024-04-05,95,105.0,108.54,Regular,2024-05-05,Completed
PO-2024-0847,SUP-002,PRD-025,2024-09-29,2024-09-29,120,28.0,28.21,Regular,2024-10-10,Pending
PO-2024-0848,SUP-003,PRD-005,2024-06-16,2024-06-16,310,180.0,204.92,Regular,2024-07-10,Pending
PO-2024-0849,SUP-007,PRD-011,2024-10-11,2024-10-11,75,85.0,85.0,Regular,2024-10-18,Completed
PO-2024-0850,SUP-001,PRD-026,2024-10-13,2024-10-13,342,38.0,38.73,Regular,2024-10-20,Completed
PO-2024-0851,SUP-005,PRD-006,2024-10-26,2024-10-26,395,110.0,110.0,Regular,2024-11-05,Completed
PO-2024-0852,SUP-002,PRD-007,2024-07-29,2024-07-29,349,135.0,133.59,Regular,2024-08-10,Completed
PO-2024-0853,SUP-012,PRD-022,2024-02-05,2024-02-05,304,30.0,30.66,Regular,2024-02-15,Completed
PO-2024-0854,SUP-003,PRD-030,2024-03-24,2024-03-24,280,185.0,213.05,Regular,2024-04-14,Completed
PO-2024-0855,SUP-006,PRD-030,2024-11-28,2024-11-28,281,185.0,190.5,Regular,2024-12-05,Completed
PO-2024-0856,SUP-005,PRD-006,2024-12-03,2024-12-03,76,110.0,110.71,Regular,2024-12-11,Completed
PO-2024-0857,SUP-003,PRD-024,2024-10-23,2024-10-23,196,40.0,46.71,Regular,2024-11-13,Cancelled
PO-2024-0858,SUP-010,PRD-002,2024-11-21,2024-11-21,273,120.0,121.97,Regular,2024-11-29,Completed
PO-2024-0859,SUP-005,PRD-005,2024-04-05,2024-04-05,385,180.0,214.9,Emergency,2024-04-14,Completed
PO-2024-0860,SUP-008,PRD-007,2024-07-05,2024-07-05,369,135.0,148.3,Regular,2024-07-31,Cancelled
PO-2024-0861,SUP-015,PRD-025,2024-03-02,2024-03-02,316,28.0,27.98,Regular,2024-04-02,Completed
PO-2024-0862,SUP-013,PRD-008,2024-04-05,2024-04-05,181,210.0,208.32,Regular,2024-04-21,Completed
PO-2024-0863,SUP-013,PRD-019,2024-09-21,2024-09-21,368,80.0,80.35,Regular,2024-10-01,Completed
PO-2024-0864,SUP-005,PRD-010,2024-01-22,2024-01-22,124,130.0,131.22,Regular,2024-02-01,Completed
PO-2024-0865,SUP-004,PRD-029,2024-12-11,2024-12-11,252,220.0,245.56,Rush,2024-12-21,Completed
PO-2024-0866,SUP-008,PRD-006,2024-01-12,2024-01-12,287,110.0,120.77,Regular,2024-02-10,Pending
PO-2024-0867,SUP-010,PRD-003,2024-04-13,2024-04-13,160,95.0,112.45,Emergency,2024-04-19,Completed
PO-2024-0868,SUP-005,PRD-001,2024-03-15,2024-03-15,94,45.0,45.72,Regular,2024-03-20,Completed
PO-2024-0869,SUP-003,PRD-009,2024-06-16,2024-06-16,159,155.0,155.0,Regular,2024-07-11,Completed
PO-2024-0870,SUP-004,PRD-004,2024-10-19,2024-10-19,167,65.0,65.71,Regular,2024-10-31,Cancelled
PO-2024-0871,SUP-013,PRD-021,2024-12-01,2024-12-01,311,35.0,34.79,Regular,2024-12-12,Completed
PO-2024-0872,SUP-007,PRD-001,2024-12-06,2024-12-06,104,45.0,45.22,Regular,2024-12-10,Completed
PO-2024-0873,SUP-003,PRD-005,2024-11-25,2024-11-25,418,180.0,205.09,Regular,2024-12-17,Completed
PO-2024-0874,SUP-004,PRD-030,2024-02-22,2024-02-22,487,185.0,214.61,Rush,2024-02-28,Completed
PO-2024-0875,SUP-003,PRD-028,2024-08-02,2024-08-02,439,95.0,108.93,Regular,2024-08-24,Completed
PO-2024-0876,SUP-014,PRD-005,2024-08-25,2024-08-25,68,180.0,179.06,Regular,2024-09-04,Completed
PO-2024-0877,SUP-002,PRD-028,2024-05-21,2024-05-21,443,95.0,96.09,Regular,2024-06-03,Completed
PO-2024-0878,SUP-004,PRD-023,2024-01-18,2024-01-18,479,25.0,25.08,Regular,2024-01-30,Completed
PO-2024-0879,SUP-013,PRD-002,2024-08-14,2024-08-14,364,120.0,122.44,Regular,2024-08-30,Completed
PO-2024-0880,SUP-005,PRD-019,2024-11-25,2024-11-25,367,80.0,81.66,Regular,2024-11-29,Completed
PO-2024-0881,SUP-011,PRD-009,2024-06-02,2024-06-02,309,155.0,181.08,Regular,2024-07-01,Completed
PO-2024-0882,SUP-008,PRD-001,2024-09-25,2024-09-25,487,45.0,49.89,Regular,2024-10-22,Completed
PO-2024-0883,SUP-013,PRD-017,2024-04-07,2024-04-07,426,105.0,107.1,Regular,2024-04-18,Completed
PO-2024-0884,SUP-003,PRD-001,2024-12-26,2024-12-26,495,45.0,51.05,Regular,2025-01-20,Completed
PO-2024-0885,SUP-003,PRD-026,2024-05-07,2024-05-07,279,38.0,43.23,Regular,2024-05-26,Completed
PO-2024-0886,SUP-002,PRD-016,2024-06-07,2024-06-07,76,90.0,91.87,Regular,2024-06-17,Completed
PO-2024-0887,SUP-013,PRD-029,2024-02-26,2024-02-26,278,220.0,222.73,Regular,2024-03-11,Completed
PO-2024-0888,SUP-002,PRD-004,2024-06-30,2024-06-30,149,65.0,79.27,Emergency,2024-07-13,Completed
PO-2024-0889,SUP-004,PRD-013,2024-10-28,2024-10-28,488,75.0,75.67,Regular,2024-11-09,Completed
PO-2024-0890,SUP-007,PRD-007,2024-12-02,2024-12-02,263,135.0,134.78,Regular,2024-12-09,Completed
PO-2024-0891,SUP-013,PRD-002,2024-10-21,2024-10-21,464,120.0,123.06,Regular,2024-10-31,Completed
PO-2024-0892,SUP-004,PRD-006,2024-01-26,2024-01-26,278,110.0,108.23,Regular,2024-02-02,Pending
PO-2024-0893,SUP-011,PRD-008,2024-08-02,2024-08-02,206,210.0,278.23,Rush,2024-09-05,Completed
PO-2024-0894,SUP-012,PRD-008,2024-01-09,2024-01-09,109,210.0,205.82,Regular,2024-01-18,Completed
PO-2024-0895,SUP-006,PRD-001,2024-06-14,2024-06-14,275,45.0,45.44,Regular,2024-06-26,Completed
PO-2024-0896,SUP-003,PRD-027,2024-04-17,2024-04-17,441,55.0,63.23,Regular,2024-04-27,Completed
PO-2024-0897,SUP-006,PRD-009,2024-08-01,2024-08-01,91,155.0,159.21,Regular,2024-08-10,Completed
PO-2024-0898,SUP-010,PRD-025,2024-01-22,2024-01-22,90,28.0,28.36,Regular,2024-01-25,Completed
PO-2024-0899,SUP-013,PRD-013,2024-12-03,2024-12-03,92,75.0,91.04,Emergency,2024-12-16,Completed
PO-2024-0900,SUP-006,PRD-029,2024-02-21,2024-02-21,339,220.0,222.52,Regular,2024-03-02,Completed
PO-2024-0901,SUP-007,PRD-014,2024-03-08,2024-03-08,295,60.0,61.59,Regular,2024-03-11,Cancelled
PO-2024-0902,SUP-006,PRD-017,2024-02-15,2024-02-15,145,105.0,106.06,Regular,2024-02-25,Completed
PO-2024-0903,SUP-012,PRD-022,2024-07-02,2024-07-02,81,30.0,29.8,Regular,2024-07-09,Completed
PO-2024-0904,SUP-013,PRD-017,2024-02-27,2024-02-27,313,105.0,106.21,Regular,2024-03-14,Completed
PO-2024-0905,SUP-008,PRD-020,2024-10-03,2024-10-03,244,95.0,103.63,Regular,2024-10-13,Completed
PO-2024-0906,SUP-001,PRD-023,2024-10-13,2024-10-13,498,25.0,25.5,Regular,2024-10-21,Completed
PO-2024-0907,SUP-002,PRD-019,2024-11-04,2024-11-04,459,80.0,82.71,Regular,2024-11-15,Completed
PO-2024-0908,SUP-014,PRD-020,2024-09-24,2024-09-24,327,95.0,111.48,Rush,2024-10-03,Completed
PO-2024-0909,SUP-007,PRD-023,2024-12-13,2024-12-13,429,25.0,25.53,Regular,2024-12-18,Completed
PO-2024-0910,SUP-009,PRD-030,2024-09-24,2024-09-24,486,185.0,218.65,Emergency,2024-10-06,Completed
PO-2024-0911,SUP-015,PRD-021,2024-08-20,2024-08-20,475,35.0,34.96,Regular,2024-09-15,Completed
PO-2024-0912,SUP-011,PRD-018,2024-02-05,2024-02-05,417,120.0,139.79,Regular,2024-03-08,Completed
PO-2024-0913,SUP-013,PRD-005,2024-09-17,2024-09-17,72,180.0,180.9,Regular,2024-10-01,Completed
PO-2024-0914,SUP-014,PRD-017,2024-02-26,2024-02-26,425,105.0,119.04,Rush,2024-03-05,Cancelled
PO-2024-0915,SUP-006,PRD-018,2024-07-08,2024-07-08,158,120.0,124.36,Regular,2024-07-21,Completed
PO-2024-0916,SUP-006,PRD-001,2024-08-10,2024-08-10,221,45.0,53.14,Emergency,2024-08-22,Completed
PO-2024-0917,SUP-008,PRD-004,2024-09-25,2024-09-25,416,65.0,69.69,Regular,2024-10-19,Completed
PO-2024-0918,SUP-013,PRD-014,2024-03-27,2024-03-27,301,60.0,71.83,Emergency,2024-04-08,Completed
PO-2024-0919,SUP-002,PRD-003,2024-05-03,2024-05-03,231,95.0,95.99,Regular,2024-05-15,Completed
PO-2024-0920,SUP-005,PRD-026,2024-10-04,2024-10-04,306,38.0,37.98,Regular,2024-10-10,Completed
PO-2024-0921,SUP-008,PRD-017,2024-03-10,2024-03-10,431,105.0,117.1,Regular,2024-04-04,Completed
PO-2024-0922,SUP-013,PRD-017,2024-08-01,2024-08-01,361,105.0,107.94,Regular,2024-08-11,Completed
PO-2024-0923,SUP-011,PRD-011,2024-03-01,2024-03-01,349,85.0,113.76,Rush,2024-03-30,Completed
