snapshot_id,product_id,date_id,warehouse_id,snapshot_date,opening_stock,closing_stock,avg_stock_value,stock_age_days,is_dead_stock,holding_cost
INV-2024-00757,PRD-016,2024-01-31,WH-04,2024-01-31,725,757,113373.0,84.0,0,2267.46
INV-2024-00758,PRD-016,2024-02-29,WH-04,2024-02-29,757,714,112608.0,84.0,0,2252.16
INV-2024-00759,PRD-016,2024-03-31,WH-04,2024-03-31,714,812,116739.0,84.0,0,2334.78
INV-2024-00760,PRD-016,2024-04-30,WH-04,2024-04-30,812,842,155855.4,84.0,0,3117.11
INV-2024-00761,PRD-016,2024-05-31,WH-04,2024-05-31,842,909,164512.17,84.0,0,3290.24
INV-2024-00762,PRD-016,2024-06-30,WH-04,2024-06-30,909,883,175564.87,84.0,0,3511.3
INV-2024-00763,PRD-016,2024-07-31,WH-04,2024-07-31,883,844,132192.0,84.0,0,2643.84
INV-2024-00764,PRD-016,2024-08-31,WH-04,2024-08-31,844,936,136170.0,84.0,0,2723.4
INV-2024-00765,PRD-016,2024-09-30,WH-04,2024-09-30,936,944,143820.0,84.0,0,2876.4
INV-2024-00766,PRD-016,2024-10-31,WH-04,2024-10-31,944,1002,148869.0,84.0,0,2977.38
INV-2024-00767,PRD-016,2024-11-30,WH-04,2024-11-30,1002,977,151470.0,84.0,0,3029.4
INV-2024-00768,PRD-016,2024-12-31,WH-04,2024-12-31,977,973,149175.0,84.0,0,2983.5
INV-2024-00769,PRD-017,2024-01-31,WH-01,2024-01-31,960,1054,105735.0,106.0,1,2114.7
INV-2024-00770,PRD-017,2024-02-29,WH-01,2024-02-29,1054,1029,109410.0,106.0,1,2188.2
INV-2024-00771,PRD-017,2024-03-31,WH-01,2024-03-31,1029,1064,109830.0,106.0,1,2196.6
INV-2024-00772,PRD-017,2024-04-30,WH-01,2024-04-30,1064,1148,128531.43,106.0,1,2570.63
INV-2024-00773,PRD-017,2024-05-31,WH-01,2024-05-31,1148,1214,154535.62,106.0,1,3090.71
INV-2024-00774,PRD-017,2024-06-30,WH-01,2024-06-30,1214,1278,168100.75,106.0,1,3362.01
INV-2024-00775,PRD-017,2024-07-31,WH-01,2024-07-31,1278,1286,134610.0,56.0,1,2692.2
INV-2024-00776,PRD-017,2024-08-31,WH-01,2024-08-31,1286,1317,136710.0,106.0,1,2734.2
INV-2024-00777,PRD-017,2024-09-30,WH-01,2024-09-30,1317,1382,141750.0,106.0,1,2835.0
INV-2024-00778,PRD-017,2024-10-31,WH-01,2024-10-31,1382,1477,150150.0,106.0,1,3003.0
INV-2024-00779,PRD-017,2024-11-30,WH-01,2024-11-30,1477,1529,157815.0,106.0,1,3156.3
INV-2024-00780,PRD-017,2024-12-31,WH-01,2024-12-31,1529,1495,158760.0,106.0,1,3175.2
INV-2024-00781,PRD-017,2024-01-31,WH-02,2024-01-31,919,913,115416.0,28.0,0,2308.32
INV-2024-00782,PRD-017,2024-02-29,WH-02,2024-02-29,913,960,117936.0,28.0,0,2358.72
INV-2024-00783,PRD-017,2024-03-31,WH-02,2024-03-31,960,1040,126000.0,28.0,0,2520.0
INV-2024-00784,PRD-017,2024-04-30,WH-02,2024-04-30,1040,1026,156977.45,28.0,0,3139.55
INV-2024-00785,PRD-017,2024-05-31,WH-02,2024-05-31,1026,1083,161288.54,28.0,0,3225.77
INV-2024-00786,PRD-017,2024-06-30,WH-02,2024-06-30,1083,1152,170154.21,28.0,0,3403.08
INV-2024-00787,PRD-017,2024-07-31,WH-02,2024-07-31,1152,1194,147798.0,28.0,0,2955.96
INV-2024-00788,PRD-017,2024-08-31,WH-02,2024-08-31,1194,1284,156114.0,28.0,0,3122.28
INV-2024-00789,PRD-017,2024-09-30,WH-02,2024-09-30,1284,1249,159516.0,28.0,0,3190.32
INV-2024-00790,PRD-017,2024-10-31,WH-02,2024-10-31,1249,1306,141750.0,28.0,0,3220.56
INV-2024-00791,PRD-017,2024-11-30,WH-02,2024-11-30,1306,1381,169344.0,28.0,0,3386.88
INV-2024-00792,PRD-017,2024-12-31,WH-02,2024-12-31,1381,1385,174258.0,28.0,0,3485.16
INV-2024-00793,PRD-017,2024-01-31,WH-03,2024-01-31,763,725,109368.0,38.0,0,2187.36
INV-2024-00794,PRD-017,2024-02-29,WH-03,2024-02-29,725,815,113190.0,38.0,0,2263.8
INV-2024-00795,PRD-017,2024-03-31,WH-03,2024-03-31,815,782,117306.0,56.0,0,2346.12
INV-2024-00796,PRD-017,2024-04-30,WH-03,2024-04-30,782,827,148888.12,38.0,0,2977.76
INV-2024-00797,PRD-017,2024-05-31,WH-03,2024-05-31,827,815,132984.65,38.0,0,2659.69
INV-2024-00798,PRD-017,2024-06-30,WH-03,2024-06-30,815,793,148141.29,38.0,0,2962.83
INV-2024-00799,PRD-017,2024-07-31,WH-03,2024-07-31,793,804,117306.0,38.0,0,2346.12
INV-2024-00800,PRD-017,2024-08-31,WH-03,2024-08-31,804,769,115542.0,38.0,0,2310.84
INV-2024-00801,PRD-017,2024-09-30,WH-03,2024-09-30,769,839,118188.0,38.0,0,2363.76
INV-2024-00802,PRD-017,2024-10-31,WH-03,2024-10-31,839,798,120246.0,38.0,0,2404.92
INV-2024-00803,PRD-017,2024-11-30,WH-03,2024-11-30,798,850,121128.0,38.0,0,2422.56
INV-2024-00804,PRD-017,2024-12-31,WH-03,2024-12-31,850,883,127302.0,56.0,0,2546.04
INV-2024-00805,PRD-017,2024-01-31,WH-04,2024-01-31,427,518,84252.0,53.0,0,1685.04
INV-2024-00806,PRD-017,2024-02-29,WH-04,2024-02-29,518,587,98532.0,53.0,0,1970.64
INV-2024-00807,PRD-017,2024-03-31,WH-04,2024-03-31,587,604,106386.0,53.0,0,2127.72
INV-2024-00808,PRD-017,2024-04-30,WH-04,2024-04-30,604,699,133457.75,53.0,0,2669.16
INV-2024-00809,PRD-017,2024-05-31,WH-04,2024-05-31,699,721,142183.18,53.0,0,2843.66
INV-2024-00810,PRD-017,2024-06-30,WH-04,2024-06-30,721,791,166783.74,53.0,0,3335.67
INV-2024-00811,PRD-017,2024-07-31,WH-04,2024-07-31,791,880,149226.0,53.0,0,2984.52
INV-2024-00812,PRD-017,2024-08-31,WH-04,2024-08-31,880,866,155830.5,53.0,0,3116.61
INV-2024-00813,PRD-017,2024-09-30,WH-04,2024-09-30,866,876,155473.5,53.0,0,3109.47
INV-2024-00814,PRD-017,2024-10-31,WH-04,2024-10-31,876,949,162792.0,53.0,0,3255.84
INV-2024-00815,PRD-017,2024-11-30,WH-04,2024-11-30,949,937,168325.5,53.0,0,3366.51
INV-2024-00816,PRD-017,2024-12-31,WH-04,2024-12-31,937,949,168325.5,53.0,0,3366.51
INV-2024-00817,PRD-018,2024-01-31,WH-01,2024-01-31,261,287,32880.0,15.0,0,657.6
INV-2024-00818,PRD-018,2024-02-29,WH-01,2024-02-29,287,288,34560.0,15.0,0,691.2
INV-2024-00819,PRD-018,2024-03-31,WH-01,2024-03-31,288,241,31680.0,15.0,0,633.6
INV-2024-00820,PRD-018,2024-04-30,WH-01,2024-04-30,241,249,34701.29,15.0,0,694.03
INV-2024-00821,PRD-018,2024-05-31,WH-01,2024-05-31,249,291,39849.71,15.0,0,796.99
INV-2024-00822,PRD-018,2024-06-30,WH-01,2024-06-30,291,357,49227.08,15.0,0,984.54
INV-2024-00823,PRD-018,2024-07-31,WH-01,2024-07-31,357,416,46320.0,15.0,0,926.4
INV-2024-00824,PRD-018,2024-08-31,WH-01,2024-08-31,416,439,51360.0,56.0,0,1027.2
INV-2024-00825,PRD-018,2024-09-30,WH-01,2024-09-30,439,495,56040.0,15.0,0,1120.8
INV-2024-00826,PRD-018,2024-10-31,WH-01,2024-10-31,495,501,59760.0,15.0,0,1195.2
INV-2024-00827,PRD-018,2024-11-30,WH-01,2024-11-30,501,453,57240.0,15.0,0,1144.8
INV-2024-00828,PRD-018,2024-12-31,WH-01,2024-12-31,453,522,58560.0,15.0,0,1171.2
INV-2024-00829,PRD-018,2024-01-31,WH-02,2024-01-31,293,289,41904.0,9.0,0,838.08
INV-2024-00830,PRD-018,2024-02-29,WH-02,2024-02-29,289,247,38592.0,9.0,0,771.84
INV-2024-00831,PRD-018,2024-03-31,WH-02,2024-03-31,247,295,39024.0,9.0,0,780.48
INV-2024-00832,PRD-018,2024-04-30,WH-02,2024-04-30,295,264,52374.94,9.0,0,1047.5
INV-2024-00833,PRD-018,2024-05-31,WH-02,2024-05-31,264,274,44625.68,9.0,0,892.51
INV-2024-00834,PRD-018,2024-06-30,WH-02,2024-06-30,274,305,51749.16,9.0,0,1034.98
INV-2024-00835,PRD-018,2024-07-31,WH-02,2024-07-31,305,257,40464.0,9.0,0,809.28
INV-2024-00836,PRD-018,2024-08-31,WH-02,2024-08-31,257,219,131376.0,9.0,0,685.44
INV-2024-00837,PRD-018,2024-09-30,WH-02,2024-09-30,219,288,36576.0,9.0,0,731.52
INV-2024-00838,PRD-018,2024-10-31,WH-02,2024-10-31,288,362,46800.0,9.0,0,936.0
INV-2024-00839,PRD-018,2024-11-30,WH-02,2024-11-30,362,400,54864.0,9.0,0,1097.28
INV-2024-00840,PRD-018,2024-12-31,WH-02,2024-12-31,400,422,59184.0,9.0,0,1183.68
INV-2024-00841,PRD-018,2024-01-31,WH-03,2024-01-31,896,912,151872.0,15.0,0,3037.44
INV-2024-00842,PRD-018,2024-02-29,WH-03,2024-02-29,912,984,159264.0,15.0,0,3185.28
INV-2024-00843,PRD-018,2024-03-31,WH-03,2024-03-31,984,962,163464.0,15.0,0,3269.28
INV-2024-00844,PRD-018,2024-04-30,WH-03,2024-04-30,962,1048,187222.51,15.0,0,3744.45
INV-2024-00845,PRD-018,2024-05-31,WH-03,2024-05-31,1048,1073,197149.6,15.0,0,3942.99
INV-2024-00846,PRD-018,2024-06-30,WH-03,2024-06-30,1073,1062,230796.3,15.0,0,4615.93
INV-2024-00847,PRD-018,2024-07-31,WH-03,2024-07-31,1062,1150,185808.0,15.0,0,3716.16
INV-2024-00848,PRD-018,2024-08-31,WH-03,2024-08-31,1150,1223,199248.0,15.0,0,3984.96
INV-2024-00849,PRD-018,2024-09-30,WH-03,2024-09-30,1223,1210,204288.0,15.0,0,4085.76
INV-2024-00850,PRD-018,2024-10-31,WH-03,2024-10-31,1210,1231,204960.0,15.0,0,4099.2
INV-2024-00851,PRD-018,2024-11-30,WH-03,2024-11-30,1231,1313,213696.0,15.0,0,4273.92
INV-2024-00852,PRD-018,2024-12-31,WH-03,2024-12-31,1313,1352,223776.0,56.0,0,4475.52
INV-2024-00853,PRD-018,2024-01-31,WH-04,2024-01-31,655,632,131376.0,41.0,0,2627.52
INV-2024-00854,PRD-018,2024-02-29,WH-04,2024-02-29,632,662,131988.0,41.0,0,2639.76
INV-2024-00855,PRD-018,2024-03-31,WH-04,2024-03-31,662,725,141576.0,41.0,0,2831.52
INV-2024-00856,PRD-018,2024-04-30,WH-04,2024-04-30,725,714,187504.25,41.0,0,3750.09
INV-2024-00857,PRD-018,2024-05-31,WH-04,2024-05-31,714,725,178970.57,41.0,0,3579.41
INV-2024-00858,PRD-018,2024-06-30,WH-04,2024-06-30,725,1234,174886.92,41.0,0,3497.74
INV-2024-00859,PRD-018,2024-07-31,WH-04,2024-07-31,741,788,155856.0,41.0,0,3117.12
INV-2024-00860,PRD-018,2024-08-31,WH-04,2024-08-31,788,777,159528.0,41.0,0,3190.56
INV-2024-00861,PRD-018,2024-09-30,WH-04,2024-09-30,777,817,162588.0,41.0,0,3251.76
INV-2024-00862,PRD-018,2024-10-31,WH-04,2024-10-31,817,799,164832.0,41.0,0,3296.64
INV-2024-00863,PRD-018,2024-11-30,WH-04,2024-11-30,799,754,158304.0,41.0,0,3166.08
INV-2024-00864,PRD-018,2024-12-31,WH-04,2024-12-31,754,850,163608.0,41.0,0,3272.16
INV-2024-00865,PRD-019,2024-01-31,WH-01,2024-01-31,770,767,61440.0,63.0,0,1228.8
INV-2024-00866,PRD-019,2024-02-29,WH-01,2024-02-29,767,729,59840.0,63.0,0,1196.8
INV-2024-00867,PRD-019,2024-03-31,WH-01,2024-03-31,729,785,60560.0,63.0,0,1211.2
INV-2024-00868,PRD-019,2024-04-30,WH-01,2024-04-30,785,779,77542.76,63.0,0,1550.86
INV-2024-00869,PRD-019,2024-05-31,WH-01,2024-05-31,779,828,77635.38,63.0,0,1574.2
INV-2024-00870,PRD-019,2024-06-30,WH-01,2024-06-30,828,784,82297.59,63.0,0,1645.95
INV-2024-00871,PRD-019,2024-07-31,WH-01,2024-07-31,784,778,62480.0,63.0,0,1249.6
INV-2024-00872,PRD-019,2024-08-31,WH-01,2024-08-31,778,785,62560.0,63.0,0,1251.2
INV-2024-00873,PRD-019,2024-09-30,WH-01,2024-09-30,785,765,62000.0,63.0,0,1240.0
INV-2024-00874,PRD-019,2024-10-31,WH-01,2024-10-31,765,737,60080.0,63.0,0,1201.6
INV-2024-00875,PRD-019,2024-11-30,WH-01,2024-11-30,737,824,62400.0,63.0,0,1248.0
INV-2024-00876,PRD-019,2024-12-31,WH-01,2024-12-31,824,880,68160.0,63.0,0,1363.2
INV-2024-00877,PRD-019,2024-01-31,WH-02,2024-01-31,321,370,33216.0,43.0,0,664.32
INV-2024-00878,PRD-019,2024-02-29,WH-02,2024-02-29,370,321,33216.0,43.0,0,664.32
INV-2024-00879,PRD-019,2024-03-31,WH-02,2024-03-31,321,347,32064.0,43.0,0,641.28
INV-2024-00880,PRD-019,2024-04-30,WH-02,2024-04-30,347,308,34677.02,43.0,0,693.54
INV-2024-00881,PRD-019,2024-05-31,WH-02,2024-05-31,308,270,33941.6,43.0,0,678.83
INV-2024-00882,PRD-019,2024-06-30,WH-02,2024-06-30,270,332,35021.05,43.0,0,700.42
INV-2024-00883,PRD-019,2024-07-31,WH-02,2024-07-31,332,385,34368.0,43.0,0,687.36
INV-2024-00884,PRD-019,2024-08-31,WH-02,2024-08-31,385,432,39168.0,43.0,0,783.36
INV-2024-00885,PRD-019,2024-09-30,WH-02,2024-09-30,432,469,43200.0,43.0,0,864.0
INV-2024-00886,PRD-019,2024-10-31,WH-02,2024-10-31,469,527,77635.38,43.0,0,956.16
INV-2024-00887,PRD-019,2024-11-30,WH-02,2024-11-30,527,546,51456.0,43.0,0,1029.12
INV-2024-00888,PRD-019,2024-12-31,WH-02,2024-12-31,546,569,53568.0,43.0,0,1071.36
INV-2024-00889,PRD-019,2024-01-31,WH-03,2024-01-31,691,700,77952.0,67.0,0,1559.04
INV-2024-00890,PRD-019,2024-02-29,WH-03,2024-02-29,700,728,79968.0,67.0,0,1599.36
INV-2024-00891,PRD-019,2024-03-31,WH-03,2024-03-31,728,714,80752.0,67.0,0,1615.04
INV-2024-00892,PRD-019,2024-04-30,WH-03,2024-04-30,714,685,100935.74,67.0,0,2018.71
INV-2024-00893,PRD-019,2024-05-31,WH-03,2024-05-31,685,730,99450.73,67.0,0,1989.01
INV-2024-00894,PRD-019,2024-06-30,WH-03,2024-06-30,730,747,95896.89,67.0,0,1917.94
INV-2024-00895,PRD-019,2024-07-31,WH-03,2024-07-31,747,713,81760.0,67.0,0,1635.2
INV-2024-00896,PRD-019,2024-08-31,WH-03,2024-08-31,713,674,77728.0,67.0,0,1554.56
INV-2024-00897,PRD-019,2024-09-30,WH-03,2024-09-30,674,773,81088.0,67.0,0,1621.76
INV-2024-00898,PRD-019,2024-10-31,WH-03,2024-10-31,773,867,91840.0,67.0,0,1836.8
INV-2024-00899,PRD-019,2024-11-30,WH-03,2024-11-30,867,954,101920.0,67.0,0,2038.4
INV-2024-00900,PRD-019,2024-12-31,WH-03,2024-12-31,954,1021,110656.0,67.0,0,2213.12
INV-2024-00901,PRD-019,2024-01-31,WH-04,2024-01-31,645,608,85136.0,86.0,0,1702.72
INV-2024-00902,PRD-019,2024-02-29,WH-04,2024-02-29,608,586,81192.0,86.0,0,1623.84
INV-2024-00903,PRD-019,2024-03-31,WH-04,2024-03-31,586,660,84728.0,86.0,0,1694.56
INV-2024-00904,PRD-019,2024-04-30,WH-04,2024-04-30,660,616,96583.65,86.0,0,1931.67
INV-2024-00905,PRD-019,2024-05-31,WH-04,2024-05-31,616,598,96150.13,86.0,0,1923.0
INV-2024-00906,PRD-019,2024-06-30,WH-04,2024-06-30,598,1234,105185.03,86.0,0,2103.7
INV-2024-00907,PRD-019,2024-07-31,WH-04,2024-07-31,626,633,85680.0,86.0,0,1713.6
INV-2024-00908,PRD-019,2024-08-31,WH-04,2024-08-31,633,608,84320.0,56.0,0,1686.4
INV-2024-00909,PRD-019,2024-09-30,WH-04,2024-09-30,608,586,81192.0,86.0,0,1623.84
INV-2024-00910,PRD-019,2024-10-31,WH-04,2024-10-31,586,539,76432.0,86.0,0,1528.64
INV-2024-00911,PRD-019,2024-11-30,WH-04,2024-11-30,539,587,76568.0,86.0,0,1531.36
INV-2024-00912,PRD-019,2024-12-31,WH-04,2024-12-31,587,677,85952.0,86.0,0,1719.04
INV-2024-00913,PRD-020,2024-01-31,WH-01,2024-01-31,1186,1164,111625.0,19.0,0,2232.5
INV-2024-00914,PRD-020,2024-02-29,WH-01,2024-02-29,1164,1188,111720.0,19.0,0,2234.4
INV-2024-00915,PRD-020,2024-03-31,WH-01,2024-03-31,1188,1253,115900.0,19.0,0,2318.0
INV-2024-00916,PRD-020,2024-04-30,WH-01,2024-04-30,1253,1234,131945.16,19.0,0,2638.9
INV-2024-00917,PRD-020,2024-05-31,WH-01,2024-05-31,1234,1267,146169.64,19.0,0,2923.39
INV-2024-00918,PRD-020,2024-06-30,WH-01,2024-06-30,1267,1243,151846.26,19.0,0,3036.93
INV-2024-00919,PRD-020,2024-07-31,WH-01,2024-07-31,1243,1318,121600.0,19.0,0,2432.0
INV-2024-00920,PRD-020,2024-08-31,WH-01,2024-08-31,1318,1359,127110.0,19.0,0,2542.2
INV-2024-00921,PRD-020,2024-09-30,WH-01,2024-09-30,1359,1329,127680.0,19.0,0,2553.6
INV-2024-00922,PRD-020,2024-10-31,WH-01,2024-10-31,1329,1325,126065.0,19.0,0,2521.3
INV-2024-00923,PRD-020,2024-11-30,WH-01,2024-11-30,1325,1375,128250.0,19.0,0,2565.0
INV-2024-00924,PRD-020,2024-12-31,WH-01,2024-12-31,1375,1408,132240.0,19.0,0,2644.8
INV-2024-00925,PRD-020,2024-01-31,WH-02,2024-01-31,929,1002,110124.0,61.0,0,2202.48
INV-2024-00926,PRD-020,2024-02-29,WH-02,2024-02-29,1002,966,112176.0,61.0,0,2243.52
INV-2024-00927,PRD-020,2024-03-31,WH-02,2024-03-31,966,979,128630.0,61.0,0,2216.16
INV-2024-00928,PRD-020,2024-04-30,WH-02,2024-04-30,979,953,136882.46,61.0,0,2737.65
INV-2024-00929,PRD-020,2024-05-31,WH-02,2024-05-31,953,920,135820.5,61.0,0,2716.41
INV-2024-00930,PRD-020,2024-06-30,WH-02,2024-06-30,920,896,133907.13,61.0,0,2678.14
INV-2024-00931,PRD-020,2024-07-31,WH-02,2024-07-31,896,990,107502.0,61.0,0,2150.04
INV-2024-00932,PRD-020,2024-08-31,WH-02,2024-08-31,990,1032,115254.0,61.0,0,2305.08
INV-2024-00933,PRD-020,2024-09-30,WH-02,2024-09-30,1032,1034,117762.0,61.0,0,2355.24
INV-2024-00934,PRD-020,2024-10-31,WH-02,2024-10-31,1034,991,115368.0,61.0,0,2307.36
INV-2024-00935,PRD-020,2024-11-30,WH-02,2024-11-30,991,1019,114570.0,61.0,0,2291.4
INV-2024-00936,PRD-020,2024-12-31,WH-02,2024-12-31,1019,995,114798.0,61.0,0,2295.96
INV-2024-00937,PRD-020,2024-01-31,WH-03,2024-01-31,806,848,109991.0,75.0,0,2199.82
INV-2024-00938,PRD-020,2024-02-29,WH-03,2024-02-29,848,821,110922.0,75.0,0,2218.44
INV-2024-00939,PRD-020,2024-03-31,WH-03,2024-03-31,821,830,109858.0,75.0,0,2197.16
INV-2024-00940,PRD-020,2024-04-30,WH-03,2024-04-30,830,901,140900.71,75.0,0,2818.01
INV-2024-00941,PRD-020,2024-05-31,WH-03,2024-05-31,901,896,142415.43,56.0,0,2848.31
INV-2024-00942,PRD-020,2024-06-30,WH-03,2024-06-30,896,862,142797.37,75.0,0,2855.95
INV-2024-00943,PRD-020,2024-07-31,WH-03,2024-07-31,862,895,116774.0,75.0,0,2335.48
INV-2024-00944,PRD-020,2024-08-31,WH-03,2024-08-31,895,853,116242.0,75.0,0,2324.84
INV-2024-00945,PRD-020,2024-09-30,WH-03,2024-09-30,853,865,114247.0,75.0,0,2284.94
INV-2024-00946,PRD-020,2024-10-31,WH-03,2024-10-31,865,931,119434.0,75.0,0,2388.68
INV-2024-00947,PRD-020,2024-11-30,WH-03,2024-11-30,931,1010,129010.0,75.0,0,2580.2
INV-2024-00948,PRD-020,2024-12-31,WH-03,2024-12-31,1010,1047,136724.0,75.0,0,2734.48
INV-2024-00949,PRD-020,2024-01-31,WH-04,2024-01-31,1230,1251,200260.0,68.0,0,4005.2
INV-2024-00950,PRD-020,2024-02-29,WH-04,2024-02-29,1251,1221,199614.0,68.0,0,3992.28
INV-2024-00951,PRD-020,2024-03-31,WH-04,2024-03-31,1221,1188,128630.0,68.0,0,3888.92
INV-2024-00952,PRD-020,2024-04-30,WH-04,2024-04-30,1188,1201,227368.77,68.0,0,4547.38
INV-2024-00953,PRD-020,2024-05-31,WH-04,2024-05-31,1201,1245,245782.6,68.0,0,4915.65
INV-2024-00954,PRD-020,2024-06-30,WH-04,2024-06-30,1245,1205,245119.95,68.0,0,4902.4
INV-2024-00955,PRD-020,2024-07-31,WH-04,2024-07-31,1205,1187,193154.0,68.0,0,3863.08
INV-2024-00956,PRD-020,2024-08-31,WH-04,2024-08-31,1187,1238,195738.0,68.0,0,3914.76
INV-2024-00957,PRD-020,2024-09-30,WH-04,2024-09-30,1238,1323,206720.0,68.0,0,4134.4
INV-2024-00958,PRD-020,2024-10-31,WH-04,2024-10-31,1323,1283,210434.5,68.0,0,4208.69
INV-2024-00959,PRD-020,2024-11-30,WH-04,2024-11-30,1283,1320,210273.0,68.0,0,4205.46
INV-2024-00960,PRD-020,2024-12-31,WH-04,2024-12-31,1320,1310,212372.5,68.0,0,4247.45
INV-2024-00961,PRD-021,2024-01-31,WH-01,2024-01-31,2495,2524,93345.0,136.0,1,1757.0
INV-2024-00962,PRD-021,2024-02-29,WH-01,2024-02-29,2524,2527,88410.0,136.0,1,1768.2
INV-2024-00963,PRD-021,2024-03-31,WH-01,2024-03-31,2527,2562,93345.0,136.0,1,1780.8
INV-2024-00964,PRD-021,2024-04-30,WH-01,2024-04-30,2562,2603,112103.35,56.0,1,2242.07
INV-2024-00965,PRD-021,2024-05-31,WH-01,2024-05-31,2603,2649,110617.58,136.0,1,2212.35
INV-2024-00966,PRD-021,2024-06-30,WH-01,2024-06-30,2649,2631,117949.22,136.0,1,2358.98
INV-2024-00967,PRD-021,2024-07-31,WH-01,2024-07-31,2631,2657,92540.0,136.0,1,1850.8
INV-2024-00968,PRD-021,2024-08-31,WH-01,2024-08-31,2657,2722,94150.0,136.0,1,1883.0
INV-2024-00969,PRD-021,2024-09-30,WH-01,2024-09-30,2722,2821,97020.0,136.0,1,1940.4
INV-2024-00970,PRD-021,2024-10-31,WH-01,2024-10-31,2821,2873,99645.0,136.0,1,1992.9
INV-2024-00971,PRD-021,2024-11-30,WH-01,2024-11-30,2873,2925,101465.0,136.0,1,2029.3
INV-2024-00972,PRD-021,2024-12-31,WH-01,2024-12-31,2925,2964,103040.0,136.0,1,2060.8
INV-2024-00973,PRD-021,2024-01-31,WH-02,2024-01-31,1065,1133,46158.0,19.0,0,923.16
INV-2024-00974,PRD-021,2024-02-29,WH-02,2024-02-29,1133,1131,47544.0,19.0,0,950.88
INV-2024-00975,PRD-021,2024-03-31,WH-02,2024-03-31,1131,1184,48636.0,19.0,0,972.72
INV-2024-00976,PRD-021,2024-04-30,WH-02,2024-04-30,1184,1194,61987.8,19.0,0,1239.76
INV-2024-00977,PRD-021,2024-05-31,WH-02,2024-05-31,1194,1277,63278.41,19.0,0,1265.57
INV-2024-00978,PRD-021,2024-06-30,WH-02,2024-06-30,1277,1299,60067.89,19.0,0,1201.36
INV-2024-00979,PRD-021,2024-07-31,WH-02,2024-07-31,1299,1289,93345.0,19.0,0,1086.96
INV-2024-00980,PRD-021,2024-08-31,WH-02,2024-08-31,1289,1352,55440.0,19.0,0,1108.8
INV-2024-00981,PRD-021,2024-09-30,WH-02,2024-09-30,1352,1309,55860.0,19.0,0,1117.2
INV-2024-00982,PRD-021,2024-10-31,WH-02,2024-10-31,1309,1330,55440.0,19.0,0,1108.8
INV-2024-00983,PRD-021,2024-11-30,WH-02,2024-11-30,1330,1371,56700.0,19.0,0,1134.0
INV-2024-00984,PRD-021,2024-12-31,WH-02,2024-12-31,1371,1382,57792.0,19.0,0,1155.84
INV-2024-00985,PRD-021,2024-01-31,WH-03,2024-01-31,1578,1611,78106.0,11.0,0,1562.12
INV-2024-00986,PRD-021,2024-02-29,WH-03,2024-02-29,1611,1692,80948.0,11.0,0,1618.96
INV-2024-00987,PRD-021,2024-03-31,WH-03,2024-03-31,1692,1775,84966.0,11.0,0,1699.32
INV-2024-00988,PRD-021,2024-04-30,WH-03,2024-04-30,1775,1782,109492.01,11.0,0,2189.84
INV-2024-00989,PRD-021,2024-05-31,WH-03,2024-05-31,1782,1858,109576.85,56.0,0,2191.54
INV-2024-00990,PRD-021,2024-06-30,WH-03,2024-06-30,1858,1848,102854.83,11.0,0,2057.1
INV-2024-00991,PRD-021,2024-07-31,WH-03,2024-07-31,1848,1811,89670.0,11.0,0,1793.4
INV-2024-00992,PRD-021,2024-08-31,WH-03,2024-08-31,1811,1772,87808.0,56.0,0,1756.16
INV-2024-00993,PRD-021,2024-09-30,WH-03,2024-09-30,1772,1808,87710.0,11.0,0,1754.2
INV-2024-00994,PRD-021,2024-10-31,WH-03,2024-10-31,1808,1769,87612.0,11.0,0,1752.24
INV-2024-00995,PRD-021,2024-11-30,WH-03,2024-11-30,1769,1859,88886.0,11.0,0,1777.72
INV-2024-00996,PRD-021,2024-12-31,WH-03,2024-12-31,1859,1833,90454.0,11.0,0,1809.08
INV-2024-00997,PRD-021,2024-01-31,WH-04,2024-01-31,4998,5047,298809.0,23.0,0,5976.18
INV-2024-00998,PRD-021,2024-02-29,WH-04,2024-02-29,5047,5132,302855.0,23.0,0,6057.1
INV-2024-00999,PRD-021,2024-03-31,WH-04,2024-03-31,5132,5200,307377.0,23.0,0,6147.54
INV-2024-01000,PRD-021,2024-04-30,WH-04,2024-04-30,5200,5202,381174.13,23.0,0,7623.48
INV-2024-01001,PRD-021,2024-05-31,WH-04,2024-05-31,5202,5202,350479.04,23.0,0,7009.58
INV-2024-01002,PRD-021,2024-06-30,WH-04,2024-06-30,5202,5297,384425.11,56.0,0,7688.5
INV-2024-01003,PRD-021,2024-07-31,WH-04,2024-07-31,5297,5283,314755.0,23.0,0,6295.1
INV-2024-01004,PRD-021,2024-08-31,WH-04,2024-08-31,5283,5328,315707.0,23.0,0,6314.14
INV-2024-01005,PRD-021,2024-09-30,WH-04,2024-09-30,5328,5333,317135.0,23.0,0,6342.7
INV-2024-01006,PRD-021,2024-10-31,WH-04,2024-10-31,5333,5387,318920.0,23.0,0,6378.4
INV-2024-01007,PRD-021,2024-11-30,WH-04,2024-11-30,5387,5395,320764.5,23.0,0,6415.29
INV-2024-01008,PRD-021,2024-12-31,WH-04,2024-12-31,5395,5475,93345.0,23.0,0,6467.65
INV-2024-01009,PRD-022,2024-01-31,WH-01,2024-01-31,1144,1186,34950.0,125.0,1,699.0
INV-2024-01010,PRD-022,2024-02-29,WH-01,2024-02-29,1186,1232,36270.0,125.0,1,725.4
